0.114,0.342,0.945,0.418,0.397,4
0.178,0.69,0.237,0.312,0.36,2
0.201,0.222,0.91,0.54,0.324,4
0.017,0.344,0.98,0.319,0.37,4
0.652,0.598,0.301,0.331,0.734,3
0.285,0.364,0.97,0.298,0.078,0
0.638,0.79,0.255,0.623,0.774,1
0.193,0.107,0.976,0.363,0.374,4
0.416,0.508,0.904,0.337,0.138,0
0.206,0.288,0.849,0.232,0.162,0
0.258,0.887,0.217,0.384,0.43,2
0.818,0.505,0.263,0.365,0.798,3
0.181,0.308,0.831,0.465,0.519,4
0.181,0.731,0.206,0.42,0.58,2
0.642,0.799,0.27,0.636,0.647,1
0.318,0.206,0.931,0.076,0.239,0
0.356,0.734,0.241,0.463,0.313,2
0.729,0.769,0.196,0.421,0.565,1
0.148,0.169,0.927,0.407,0.438,4
0.102,0.326,0.588,0.477,0.405,4
0.372,0.662,0.252,0.396,0.719,2
0.778,0.284,0.224,0.222,0.927,3
0.134,0.313,0.748,0.536,0.647,4
0.109,0.079,0.849,0.132,0.15,0
0.775,0.874,0.363,0.609,0.65,1
0.613,0.69,0.188,0.284,0.954,3
0.227,0.193,0.784,0.436,0.345,4
0.413,0.645,0.332,0.437,0.591,2
0.55,0.521,0.308,0.455,0.646,2
0.157,0.255,0.891,0.366,0.2,0
0.265,0.212,0.867,0.379,0.273,0
0.65,0.386,0.151,0.509,0.884,3
0.1,0.538,0.876,0.355,0.421,4
0.244,0.237,0.86,0.139,0.02,0
0.57,0.407,0.409,0.573,0.808,3
0.39,0.779,0.359,0.466,0.533,2
0.47,0.76,0.173,0.509,0.442,2
0.835,0.502,0.059,0.317,0.799,3
0.289,0.411,0.735,0.468,0.503,4
0.125,0.305,0.978,0.554,0.277,4
0.078,0.393,0.75,0.174,0.126,0
0.729,0.438,0.206,0.233,0.796,3
0.312,0.861,0.265,0.449,0.491,2
0.522,0.817,0.322,0.727,0.466,1
0.213,0.305,0.826,0.461,0.058,0
0.16,0.227,0.817,0.391,0.004,0
0.238,0.363,0.823,0.474,0.569,4
0.697,0.443,0.232,0.472,0.818,3
0.216,0.212,0.794,0.209,0.14,0
0.164,0.396,0.688,0.397,0.18,0
0.398,0.701,0.32,0.428,0.608,2
0.414,0.808,0.324,0.54,0.463,2
0.566,0.738,0.299,0.635,0.901,1
0.15,0.213,0.777,0.346,0.267,0
0.516,0.693,0.264,0.527,0.692,1
0.241,0.408,1.0,0.339,0.121,0
0.265,0.384,0.958,0.364,0.078,0
0.277,0.589,0.265,0.463,0.452,2
0.883,0.452,0.401,0.405,0.935,3
0.812,0.335,0.325,0.336,0.681,3
0.065,0.062,0.876,0.576,0.492,4
0.706,0.517,0.285,0.367,0.667,3
0.655,0.771,0.403,0.908,0.472,1
0.101,0.209,0.959,0.509,0.471,4
0.511,0.466,0.233,0.49,0.897,3
0.834,0.886,0.426,0.719,0.601,1
0.365,0.692,0.214,0.408,0.453,2
0.248,0.036,0.917,0.224,0.201,0
0.75,0.897,0.259,0.724,0.551,1
0.731,0.386,0.338,0.457,0.838,3
0.258,0.782,0.307,0.417,0.538,2
0.64,0.797,0.209,0.468,0.535,1
0.144,0.588,0.19,0.535,0.471,2
0.21,0.33,0.695,0.462,0.39,4
0.419,0.695,0.354,0.555,0.42,2
0.166,0.399,0.92,0.276,0.069,0
0.777,0.784,0.169,0.806,0.791,1
0.555,0.875,0.331,0.662,0.703,1
0.367,0.539,0.331,0.52,0.313,2
0.592,0.915,0.372,0.549,0.532,1
0.363,0.599,0.271,0.602,0.556,2
0.245,0.212,0.894,0.36,0.093,0
0.844,0.935,0.139,0.669,0.758,1
0.207,0.306,0.917,0.309,0.532,4
0.187,0.334,0.911,0.473,0.341,4
0.743,0.937,0.296,0.822,0.736,1
0.75,0.733,0.103,0.749,0.528,1
0.168,0.257,0.841,0.138,0.154,0
0.407,0.697,0.172,0.444,0.731,2
0.182,0.395,0.757,0.448,0.33,4
0.84,0.398,0.203,0.208,0.957,3
0.239,0.675,0.372,0.572,0.531,2
0.645,0.73,0.131,0.726,0.813,1
0.567,0.995,0.103,0.725,0.636,1
0.641,0.908,0.373,0.826,0.458,1
0.064,0.379,0.741,0.532,0.277,4
0.385,0.701,0.411,0.467,0.494,2
0.903,0.412,0.179,0.427,0.866,3
0.53,0.936,0.277,0.565,0.673,1
0.741,0.256,0.196,0.289,0.77,3
0.707,0.888,0.244,0.762,0.757,1
0.112,0.376,0.859,0.376,0.477,4
0.856,0.417,0.344,0.347,0.684,3
0.121,0.278,0.948,0.462,0.465,4
0.436,0.75,0.194,0.388,0.38,2
0.1,0.397,0.776,0.513,0.421,4
0.855,0.828,0.248,0.486,0.707,1
0.543,0.652,0.328,0.479,0.416,2
0.782,0.973,0.343,0.695,0.587,1
0.244,0.082,0.827,0.389,0.197,0
0.117,0.281,0.757,0.372,0.382,4
0.777,0.741,0.355,0.781,0.536,1
0.343,0.853,0.033,0.376,0.487,2
0.092,0.478,0.833,0.43,0.351,4
0.235,0.301,0.719,0.442,0.211,0
0.218,0.241,0.619,0.39,0.365,4
0.694,0.491,0.274,0.429,0.863,3
0.727,0.77,0.12,0.567,0.621,1
0.177,0.658,0.247,0.435,0.54,2
0.695,0.784,0.105,0.602,0.772,1
0.733,0.485,0.274,0.181,0.73,3
0.564,0.357,0.322,0.316,0.897,3
0.191,0.214,0.866,0.245,0.191,0
0.139,0.274,0.878,0.391,0.289,0
0.749,0.849,0.208,0.662,0.686,1
0.723,0.469,0.382,0.369,0.873,3
0.773,0.443,0.339,0.464,0.751,3
0.768,0.891,0.264,0.662,0.746,1
0.334,0.69,0.246,0.552,0.574,2
0.162,0.194,0.876,0.339,0.001,0
0.722,0.725,0.195,0.576,0.687,1
0.751,0.826,0.257,0.621,0.698,1
0.597,0.926,0.439,0.406,0.946,1
0.641,0.55,0.255,0.425,0.797,3
0.215,0.763,0.399,0.372,0.415,2
0.281,0.234,0.935,0.494,0.531,4
0.185,0.821,0.191,0.37,0.452,2
0.677,0.749,0.408,0.595,0.922,1
0.587,0.894,0.432,0.656,0.743,1
0.594,0.823,0.184,0.718,0.732,1
0.105,0.302,0.896,0.438,0.379,4
0.084,0.231,0.958,0.241,0.104,0
0.418,0.657,0.222,0.569,0.647,2
0.203,0.249,0.996,0.566,0.585,4
0.265,0.201,0.787,0.477,0.475,4
0.542,0.82,0.25,0.472,0.369,2
0.661,0.388,0.316,0.335,0.828,3
0.095,0.18,0.937,0.418,0.244,4
0.707,0.859,0.435,0.626,0.598,1
0.492,0.703,0.003,0.797,0.589,1
0.387,0.615,0.375,0.278,0.497,2
0.62,0.665,0.308,0.81,0.767,1
0.605,0.706,0.303,0.435,0.895,3
0.155,0.237,0.961,0.385,0.151,0
0.333,0.563,0.081,0.613,0.569,2
0.695,0.411,0.398,0.418,0.794,3
0.075,0.282,0.736,0.45,0.062,0
0.488,0.141,0.924,0.03,0.038,0
0.459,0.67,0.255,0.437,0.46,2
0.396,0.837,0.315,0.661,0.759,1
0.144,0.185,0.914,0.266,0.329,0
0.811,0.543,0.278,0.498,0.975,3
0.597,0.898,0.228,0.592,0.586,1
0.326,0.711,0.237,0.306,0.33,2
0.175,0.295,0.764,0.398,0.21,4
0.864,0.595,0.31,0.199,0.75,3
0.3,0.642,0.427,0.355,0.472,2
0.271,0.327,0.998,0.292,0.24,0
0.175,0.344,0.736,0.356,0.447,4
0.739,0.298,0.264,0.356,0.921,3
0.075,0.36,0.905,0.428,0.258,4
0.81,0.623,0.165,0.212,0.905,3
0.134,0.4,0.893,0.376,0.468,4
0.302,0.544,0.331,0.555,0.477,2
0.398,0.78,0.4,0.438,0.536,2
0.168,0.286,0.665,0.592,0.417,4
0.756,0.531,0.436,0.401,0.819,3
0.208,0.153,0.798,0.256,0.083,0
0.136,0.323,0.902,0.271,0.204,0
0.706,0.475,0.312,0.333,0.84,3
0.378,0.676,0.347,0.64,0.468,2
0.571,0.824,0.29,0.652,0.675,1
0.141,0.39,0.917,0.533,0.394,4
0.396,0.605,0.568,0.504,0.563,2
0.292,0.773,0.166,0.332,0.293,2
0.796,0.934,0.271,0.662,0.772,1
0.734,0.613,0.093,0.725,0.712,1
0.67,0.25,0.158,0.182,0.846,3
0.249,0.335,0.891,0.553,0.333,4
0.246,0.794,0.313,0.435,0.531,2
0.121,0.355,0.972,0.547,0.563,4
0.871,0.776,0.166,0.763,0.632,1
0.759,0.472,0.316,0.401,0.83,3
0.513,0.858,0.144,0.644,0.566,1
0.608,0.499,0.272,0.302,0.907,3
0.232,0.029,0.77,0.077,0.149,0
0.559,0.87,0.286,0.605,0.631,1
0.224,0.097,0.807,0.241,0.088,0
0.01,0.18,0.701,0.229,0.065,0
0.175,0.17,0.928,0.345,0.214,0
0.151,0.339,0.806,0.254,0.363,4
0.283,0.414,0.778,0.342,0.258,4
0.18,0.304,0.885,0.404,0.366,4
0.102,0.246,0.993,0.543,0.427,4
0.255,0.559,0.237,0.461,0.545,2
0.236,0.292,0.829,0.226,0.094,0
0.702,0.985,0.434,0.692,0.822,1
0.523,0.752,0.31,0.558,0.491,2
0.171,0.27,0.877,0.449,0.449,4
0.76,0.292,0.166,0.356,0.962,3
0.825,0.337,0.357,0.347,0.827,3
0.307,0.706,0.246,0.445,0.537,2
0.733,0.219,0.121,0.167,0.933,3
0.801,0.467,0.274,0.284,0.929,3
0.086,0.086,0.838,0.138,0.131,0
0.452,0.658,0.199,0.457,0.463,2
0.661,0.905,0.296,0.778,0.691,1
0.028,0.297,0.669,0.443,0.356,4
0.701,0.494,0.387,0.371,0.925,3
0.358,0.17,0.716,0.327,0.122,0
0.534,0.957,0.482,0.542,0.764,1
0.689,0.339,0.26,0.446,0.838,3
0.658,0.482,0.269,0.306,0.97,3
0.288,0.796,0.236,0.368,0.477,2
0.691,0.906,0.196,0.484,0.795,1
0.679,0.993,0.225,0.715,0.595,1
0.191,0.32,0.789,0.314,0.249,4
0.12,0.238,0.956,0.364,0.054,0
0.136,0.233,0.943,0.32,0.311,4
0.934,0.491,0.215,0.386,0.93,3
0.89,0.431,0.194,0.26,0.93,3
0.321,0.699,0.292,0.47,0.449,2
0.16,0.249,0.851,0.307,0.088,0
0.374,0.722,0.202,0.589,0.492,2
0.827,0.453,0.291,0.461,0.661,3
0.661,0.958,0.328,0.425,0.541,1
0.112,0.4,0.855,0.309,0.207,0
0.617,0.756,0.309,0.298,0.307,2
0.203,0.248,0.885,0.104,0.108,0
0.26,0.572,0.371,0.637,0.568,2
0.693,0.387,0.306,0.554,0.838,3
0.331,0.662,0.319,0.488,0.489,2
0.28,0.309,0.92,0.358,0.093,0
0.788,0.735,0.249,0.464,0.839,3
0.273,0.308,0.879,0.686,0.394,4
0.069,0.457,0.86,0.506,0.316,4
0.316,0.935,0.457,0.417,0.358,2
0.145,0.548,0.919,0.396,0.623,4
0.265,0.697,0.267,0.463,0.4,2
0.545,0.721,0.251,0.52,0.395,2
0.7,0.444,0.183,0.441,0.986,3
0.121,0.372,0.81,0.506,0.455,4
0.744,0.545,0.27,0.362,0.904,3
0.76,0.328,0.26,0.328,0.77,3
0.662,0.518,0.155,0.277,0.934,3
0.362,0.637,0.311,0.325,0.405,2
0.072,0.205,0.837,0.389,0.054,0
0.408,0.752,0.299,0.506,0.562,2
0.306,0.572,0.159,0.528,0.485,2
0.834,0.502,0.367,0.474,0.855,3
0.345,0.649,0.263,0.438,0.412,2
0.346,0.827,0.409,0.38,0.538,2
0.722,0.41,0.316,0.47,0.596,3
0.099,0.202,0.931,0.535,0.042,0
0.371,0.595,0.391,0.569,0.474,2
0.084,0.384,0.98,0.467,0.398,4
0.346,0.178,0.722,0.354,0.579,4
0.64,0.759,0.225,0.751,0.672,1
0.747,0.728,0.315,0.697,0.685,1
0.145,0.292,0.97,0.436,0.109,0
0.112,0.278,0.776,0.293,0.111,0
0.088,0.226,0.91,0.166,0.401,4
0.282,0.618,0.018,0.377,0.783,2
0.054,0.309,0.835,0.315,0.004,0
0.172,0.293,0.944,0.306,0.339,4
0.183,0.28,0.974,0.53,0.468,4
0.211,0.181,0.859,0.365,0.162,0
0.934,0.576,0.135,0.353,0.782,3
0.162,0.283,0.853,0.35,0.136,0
0.086,0.08,0.884,0.209,0.186,0
0.312,0.785,0.293,0.493,0.438,2
0.21,0.383,0.896,0.245,0.145,0
0.137,0.35,0.963,0.216,0.138,0
0.267,0.251,0.726,0.205,0.148,0
0.182,0.235,0.775,0.423,0.183,4
0.172,0.224,0.823,0.333,0.126,0
0.677,0.749,0.322,0.815,0.698,1
0.777,0.498,0.277,0.169,0.999,3
0.753,0.268,0.226,0.477,0.688,3
0.253,0.452,0.89,0.357,0.39,4
0.403,0.581,0.289,0.63,0.415,2
0.25,0.362,0.761,0.242,0.019,0
0.781,0.719,0.365,0.611,0.769,1
0.479,0.611,0.199,0.396,0.994,3
0.124,0.406,0.844,0.462,0.342,4
0.372,0.638,0.395,0.464,0.282,2
0.303,0.645,0.337,0.418,0.572,2
0.776,0.423,0.191,0.256,0.893,3
0.304,0.339,0.856,0.158,0.301,0
0.633,0.554,0.478,0.398,0.838,3
0.74,0.896,0.198,0.49,0.571,1
0.278,0.673,0.319,0.389,0.492,2
0.045,0.318,0.844,0.233,0.081,0
0.067,0.3,0.83,0.189,0.351,0
0.119,0.413,0.711,0.029,0.182,0
0.362,0.697,0.268,0.477,0.408,2
0.216,0.165,0.841,0.439,0.263,0
0.298,0.287,0.732,0.377,0.431,4
0.349,0.756,0.25,0.568,0.339,2
0.526,0.649,0.297,0.472,0.608,2
0.217,0.047,0.754,0.36,0.147,0
0.188,0.367,0.805,0.187,0.114,0
0.818,0.352,0.345,0.364,0.866,3
0.871,0.844,0.207,0.651,0.761,1
0.078,0.481,0.773,0.496,0.312,4
0.166,0.141,0.794,0.443,0.041,0
0.281,0.427,0.839,0.344,0.386,4
0.226,0.521,0.877,0.48,0.319,4
0.766,0.585,0.26,0.476,0.869,3
0.155,0.345,0.882,0.492,0.48,4
0.71,0.668,0.287,0.288,0.933,3
0.711,0.855,0.325,0.635,0.618,1
0.71,0.61,0.074,0.333,0.662,3
0.607,0.946,0.299,0.603,0.743,1
0.349,0.675,0.302,0.505,0.465,2
0.791,0.503,0.23,0.454,0.932,3
0.758,0.349,0.242,0.361,0.745,3
0.563,0.706,0.333,0.531,0.416,2
0.785,0.94,0.236,0.644,0.662,1
0.099,0.362,0.823,0.389,0.171,0
0.165,0.268,0.964,0.514,0.578,4
0.594,0.888,0.451,0.5,0.601,2
0.776,0.352,0.219,0.457,0.794,3
0.444,0.663,0.368,0.476,0.633,2
0.751,0.443,0.15,0.307,0.941,3
0.885,0.302,0.06,0.25,0.728,3
0.248,0.381,0.782,0.392,0.294,4
0.59,0.898,0.249,0.549,0.664,1
0.729,0.514,0.391,0.166,0.898,3
0.799,0.771,0.323,0.583,0.714,1
0.115,0.468,0.729,0.373,0.291,4
0.274,0.334,0.933,0.433,0.493,4
0.942,0.485,0.179,0.436,0.901,3
0.576,0.916,0.24,0.615,0.642,1
0.367,0.708,0.316,0.396,0.421,2
0.371,0.6,0.242,0.379,0.434,2
0.797,0.335,0.188,0.433,0.859,3
0.899,0.728,0.146,0.61,0.601,1
0.029,0.226,0.841,0.066,0.134,0
0.812,0.996,0.176,0.597,0.659,1
0.679,0.997,0.353,0.641,0.605,1
0.319,0.756,0.255,0.466,0.495,2
0.33,0.696,0.289,0.372,0.594,2
0.497,0.758,0.187,0.687,0.473,2
0.141,0.168,0.711,0.454,0.04,0
0.202,0.296,0.814,0.111,0.135,0
0.732,0.664,0.261,0.333,0.84,3
0.588,0.755,0.263,0.684,0.758,1
0.387,0.302,0.931,0.266,0.233,0
0.13,0.447,0.741,0.523,0.356,4
0.3,0.187,0.82,0.57,0.107,4
0.269,0.116,0.926,0.386,0.092,0
0.657,0.474,0.314,0.21,0.757,3
0.079,0.162,0.861,0.325,0.123,0
0.371,0.913,0.209,0.445,0.531,2
0.689,0.702,0.369,0.617,0.463,1
0.156,0.164,0.681,0.084,0.244,0
0.664,0.844,0.244,0.594,0.732,1
0.321,0.25,0.753,0.257,0.131,0
0.865,0.457,0.175,0.504,0.85,3
0.751,0.53,0.253,0.206,0.941,3
0.661,0.89,0.272,0.597,0.54,1
0.389,0.809,0.326,0.531,0.472,2
0.27,0.867,0.176,0.631,0.334,2
0.157,0.623,0.74,0.663,0.586,4
0.241,0.378,0.616,0.459,0.133,0
0.15,0.319,0.835,0.161,0.039,0
0.633,0.945,0.157,0.712,0.748,1
0.565,0.513,0.345,0.337,0.648,3
0.812,0.488,0.418,0.347,0.879,3
0.768,0.761,0.264,0.734,0.655,1
0.236,0.79,0.43,0.484,0.372,2
0.189,0.328,0.809,0.199,0.187,0
0.791,0.776,0.221,0.728,0.508,1
0.544,0.513,0.285,0.487,0.831,3
0.235,0.273,0.89,0.593,0.556,4
0.026,0.277,0.958,0.192,0.055,0
0.883,0.393,0.247,0.515,0.72,3
0.079,0.092,0.924,0.394,0.254,0
0.782,0.459,0.306,0.15,0.777,3
0.267,0.263,0.675,0.634,0.431,4
0.838,0.525,0.172,0.282,0.896,3
0.821,0.466,0.518,0.416,0.867,3
0.778,0.975,0.218,0.365,0.599,1
0.116,0.264,0.765,0.231,0.116,0
0.759,0.718,0.337,0.735,0.728,1
0.068,0.139,0.776,0.316,0.169,0
0.298,0.624,0.246,0.468,0.489,2
0.826,0.476,0.129,0.491,0.928,3
0.77,0.807,0.343,0.676,0.809,1
0.168,0.263,0.809,0.537,0.393,4
0.623,0.777,0.28,0.556,0.662,1
0.216,0.139,0.976,0.528,0.361,4
0.203,0.791,0.33,0.595,0.367,2
0.603,0.913,0.353,0.474,0.874,1
0.657,0.723,0.358,0.658,0.547,1
0.108,0.106,0.896,0.31,0.384,4
0.075,0.378,0.893,0.364,0.344,4
0.821,0.938,0.281,0.416,0.723,1
0.369,0.549,0.094,0.724,0.493,2
0.257,0.42,0.903,0.384,0.182,0
0.808,0.868,0.239,0.484,0.799,1
0.206,0.258,0.959,0.264,0.138,0
0.234,0.294,0.874,0.609,0.535,4
0.11,0.458,0.862,0.444,0.51,4
0.438,0.791,0.344,0.319,0.624,2
0.204,0.242,0.77,0.227,0.106,0
0.626,0.811,0.304,0.707,0.763,1
0.132,0.559,0.968,0.428,0.536,4
0.185,0.277,0.786,0.385,0.074,0
0.84,0.483,0.203,0.359,0.776,3
0.641,0.891,0.271,0.533,0.766,1
0.397,0.711,0.224,0.645,0.587,2
0.093,0.178,0.975,0.357,0.048,0
0.801,0.351,0.386,0.296,0.92,3
0.622,0.444,0.475,0.58,0.624,3
0.117,0.505,0.689,0.349,0.331,4
0.187,0.293,0.919,0.339,0.197,0
0.822,0.843,0.242,0.641,0.727,1
0.058,0.449,0.845,0.383,0.057,0
0.152,0.281,0.806,0.28,0.238,0
0.314,0.348,0.962,0.662,0.455,4
0.135,0.249,0.839,0.44,0.571,4
0.681,0.733,0.122,0.78,0.675,1
0.091,0.354,0.828,0.308,0.121,0
0.179,0.62,0.343,0.431,0.463,2
0.179,0.345,0.762,0.27,0.042,0
0.241,0.659,0.197,0.45,0.516,2
0.252,0.601,0.269,0.571,0.552,2
0.223,0.517,0.908,0.398,0.297,4
0.63,0.845,0.198,0.601,0.641,1
0.992,0.45,0.173,0.447,0.949,3
0.009,0.407,0.687,0.289,0.501,4
0.772,0.987,0.233,0.623,0.641,1
0.588,0.837,0.391,0.594,0.564,1
0.23,0.215,0.839,0.23,0.038,0
0.892,0.447,0.258,0.588,0.771,3
0.936,0.488,0.463,0.387,0.735,3
0.524,0.99,0.181,0.823,0.795,1
0.473,0.775,0.321,0.595,0.547,2
0.125,0.217,0.711,0.34,0.116,0
0.004,0.447,0.82,0.495,0.486,4
0.199,0.138,0.889,0.288,0.041,0
0.214,0.352,0.762,0.275,0.275,0
0.794,0.449,0.413,0.316,0.929,3
0.18,0.169,0.97,0.294,0.192,0
0.688,0.796,0.336,0.507,0.707,1
0.504,0.543,0.24,0.476,0.492,2
0.364,0.779,0.263,0.579,0.288,2
0.563,0.909,0.344,0.635,0.554,1
0.4,0.695,0.169,0.489,0.475,2
0.894,0.6,0.332,0.398,0.792,3
0.182,0.204,0.825,0.436,0.229,4
0.617,0.824,0.243,0.685,0.584,1
0.103,0.051,0.777,0.422,0.596,4
0.109,0.136,0.73,0.144,0.104,0
0.35,0.648,0.366,0.512,0.512,2
0.815,0.857,0.263,0.671,0.592,1
0.232,0.161,0.918,0.394,0.046,0
0.871,0.768,0.245,0.557,0.65,1
0.142,0.138,0.967,0.269,0.122,0
0.744,0.407,0.067,0.356,0.892,3
0.615,0.746,0.506,0.681,0.636,1
0.684,0.783,0.144,0.733,0.701,1
0.293,0.756,0.281,0.425,0.534,2
0.658,0.663,0.254,0.38,0.92,3
0.528,0.648,0.351,0.633,0.68,1
0.33,0.608,0.249,0.529,0.515,2
0.728,0.24,0.236,0.252,0.999,3
0.767,0.378,0.17,0.359,0.773,3
0.206,0.184,0.913,0.164,0.26,0
0.475,0.652,0.325,0.601,0.569,2
0.3,0.25,0.807,0.344,0.141,0
0.014,0.321,0.859,0.637,0.526,4
0.841,0.79,0.266,0.584,0.555,1
0.628,0.451,0.366,0.294,0.762,3
0.374,0.858,0.223,0.414,0.481,2
0.185,0.141,0.971,0.194,0.376,4
0.671,0.78,0.289,0.669,0.721,1
0.607,0.737,0.22,0.573,0.644,1
0.684,0.825,0.247,0.733,0.661,1
0.167,0.325,0.772,0.307,0.066,0
0.792,0.64,0.269,0.712,0.581,1
0.319,0.604,0.243,0.285,0.474,2
0.117,0.309,0.67,0.515,0.46,4
0.259,0.222,0.9,0.359,0.217,0
0.641,0.404,0.199,0.377,0.934,3
0.424,0.287,0.722,0.355,0.284,0
0.815,0.329,0.185,0.54,0.949,3
0.636,0.346,0.294,0.279,0.813,3
0.171,0.646,0.126,0.43,0.46,2
0.124,0.34,0.715,0.418,0.044,0
0.26,0.242,0.808,0.697,0.568,4
0.116,0.224,0.914,0.386,0.52,4
0.511,0.84,0.232,0.677,0.79,1
0.79,0.566,0.281,0.279,0.676,3
0.759,0.355,0.307,0.3,0.794,3
0.136,0.284,0.94,0.351,0.261,4
0.045,0.381,0.904,0.367,0.171,4
0.685,0.911,0.203,0.637,0.565,1
0.64,0.777,0.334,0.73,0.536,1
0.142,0.258,0.833,0.363,0.091,0
0.332,0.534,0.194,0.478,0.485,2
0.787,0.399,0.307,0.346,0.888,3
0.046,0.298,0.947,0.288,0.01,0
0.919,0.401,0.233,0.244,0.86,3
0.901,0.443,0.245,0.43,0.902,3
0.262,0.207,0.979,0.259,0.193,0
0.129,0.102,0.919,0.267,0.108,0
0.288,0.186,0.756,0.381,0.181,0
0.511,0.781,0.195,0.432,0.589,1
0.651,0.575,0.328,0.442,0.864,3
0.681,0.933,0.185,0.741,0.659,1
0.135,0.428,0.923,0.405,0.421,4
0.632,0.418,0.232,0.465,0.85,3
0.431,0.58,0.251,0.444,0.463,2
0.264,0.635,0.153,0.544,0.497,2
0.58,0.399,0.207,0.346,0.941,3
0.776,0.882,0.32,0.712,0.64,1
0.2,0.162,0.768,0.328,0.214,0
0.251,0.287,0.964,0.479,0.568,4
0.249,0.754,0.427,0.457,0.421,2
0.087,0.294,0.842,0.398,0.288,4
0.285,0.726,0.399,0.459,0.582,2
0.51,0.489,0.372,0.533,0.475,2
0.839,0.852,0.5,0.611,0.645,1
0.088,0.333,0.692,0.386,0.022,0
0.724,0.873,0.294,0.821,0.788,1
0.601,0.857,0.246,0.656,0.826,1
0.197,0.375,0.879,0.35,0.155,0
0.697,0.419,0.342,0.279,0.867,3
0.195,0.277,0.8,0.269,0.525,4
0.112,0.328,0.797,0.251,0.285,4
0.157,0.311,0.687,0.246,0.314,0
0.734,0.409,0.024,0.457,0.718,3
0.363,0.721,0.176,0.593,0.579,2
0.823,0.866,0.083,0.758,0.696,1
0.733,0.67,0.3,0.751,0.683,1
0.076,0.391,0.767,0.668,0.275,4
0.766,0.394,0.27,0.345,0.801,3
0.529,0.803,0.218,0.552,0.767,1
0.717,0.401,0.183,0.36,0.912,3
0.158,0.273,0.623,0.445,0.296,0
0.348,0.9,0.219,0.439,0.563,2
0.795,0.879,0.223,0.741,0.624,1
0.167,0.283,0.985,0.337,0.496,4
0.089,0.199,0.908,0.33,0.306,4
0.14,0.212,0.811,0.451,0.451,4
0.003,0.165,0.769,0.415,0.137,0
0.883,0.492,0.348,0.476,0.95,3
0.451,0.652,0.157,0.461,0.576,2
0.833,0.484,0.205,0.3,0.775,3
0.827,0.829,0.164,0.756,0.67,1
0.63,0.816,0.216,0.61,0.59,1
0.197,0.283,0.868,0.263,0.035,0
0.206,0.237,0.851,0.379,0.068,0
0.289,0.2,0.779,0.669,0.5,4
0.254,0.198,0.889,0.32,0.12,0
0.209,0.292,0.744,0.377,0.642,4
0.839,0.282,0.336,0.33,1.0,3
0.072,0.182,0.933,0.2,0.093,0
0.147,0.299,0.836,0.516,0.358,4
0.691,0.778,0.362,0.685,0.636,1
0.607,0.99,0.173,0.717,0.503,1
0.253,0.314,0.817,0.193,0.138,0
0.513,0.86,0.257,0.659,0.521,1
0.259,0.156,0.855,0.357,0.284,4
0.219,0.335,0.889,0.562,0.686,4
0.84,0.45,0.441,0.389,0.783,3
0.435,0.673,0.171,0.367,0.405,2
0.208,0.357,0.845,0.364,0.289,4
0.21,0.313,0.821,0.258,0.129,0
0.23,0.185,0.863,0.448,0.622,4
0.238,0.018,0.895,0.324,0.067,0
0.253,0.484,0.804,0.597,0.461,4
0.839,0.777,0.354,0.539,0.598,1
0.871,0.646,0.373,0.312,0.858,3
0.222,0.214,0.72,0.355,0.104,0
0.398,0.749,0.274,0.283,0.424,2
0.493,0.845,0.03,0.598,0.601,2
0.23,0.381,0.92,0.411,0.053,0
0.204,0.163,0.868,0.574,0.371,4
0.808,0.4,0.174,0.47,0.942,3
0.571,0.838,0.398,0.762,0.719,1
0.114,0.043,0.803,0.417,0.021,0
0.258,0.148,0.786,0.339,0.213,0
0.69,0.503,0.209,0.469,0.798,3
0.421,0.502,0.231,0.278,0.451,2
0.073,0.34,0.894,0.356,0.559,4
0.675,0.8,0.421,0.681,0.845,1
0.148,0.397,0.735,0.209,0.198,0
0.758,0.972,0.245,0.736,0.697,1
0.475,0.645,0.291,0.361,0.49,2
0.068,0.327,0.814,0.374,0.427,4
0.811,0.524,0.304,0.493,0.946,3
0.107,0.306,0.944,0.563,0.449,4
0.268,0.587,0.438,0.426,0.51,2
0.323,0.707,0.518,0.51,0.467,2
0.792,0.574,0.254,0.346,0.76,3
0.758,0.5,0.276,0.611,0.711,3
0.313,0.767,0.31,0.5,0.442,2
0.323,0.744,0.299,0.404,0.478,2
0.897,0.288,0.314,0.293,0.669,3
0.079,0.063,0.905,0.398,0.164,0
0.111,0.295,0.902,0.409,0.594,4
0.219,0.085,0.979,0.264,0.072,0
0.218,0.189,0.84,0.252,0.072,0
0.682,0.251,0.231,0.411,0.774,3
0.224,0.332,0.79,0.273,0.043,0
0.408,0.682,0.123,0.519,0.406,2
0.291,0.399,0.758,0.463,0.294,4
0.183,0.268,0.811,0.433,0.569,4
0.617,0.518,0.333,0.436,0.832,3
0.155,0.368,0.812,0.318,0.502,4
0.4,0.766,0.261,0.451,0.491,2
0.155,0.361,0.654,0.385,0.223,4
0.487,0.894,0.242,0.774,0.661,1
0.172,0.158,0.712,0.331,0.226,4
0.117,0.285,0.826,0.314,0.103,0
0.422,0.25,0.81,0.42,0.076,0
0.674,0.568,0.217,0.355,0.997,3
0.139,0.183,0.915,0.384,0.203,0
0.127,0.576,0.292,0.467,0.498,2
0.739,0.847,0.332,0.87,0.724,1
0.236,0.741,0.11,0.553,0.471,2
0.57,0.993,0.149,0.478,0.682,1
